,Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros 
99,2017,2,Eixample,6,la Sagrada Família,46,14398
66,2017,2,Eixample,5,el Fort Pienc,13,14346
65,2017,2,Eixample,5,el Fort Pienc,12,14271
64,2017,2,Eixample,5,el Fort Pienc,11,18279
29,2017,1,Ciutat Vella,2,el Gòtic,31,11019
28,2017,1,Ciutat Vella,2,el Gòtic,30,10307
27,2017,1,Ciutat Vella,2,el Gòtic,29,10519
26,2017,1,Ciutat Vella,2,el Gòtic,28,11457
25,2017,1,Ciutat Vella,2,el Gòtic,27,12440
24,2017,1,Ciutat Vella,2,el Gòtic,26,11523
23,2017,1,Ciutat Vella,2,el Gòtic,25,12871
22,2017,1,Ciutat Vella,2,el Gòtic,23,13676
21,2017,1,Ciutat Vella,2,el Gòtic,22,15707
20,2017,1,Ciutat Vella,1,el Raval,21,13108
19,2017,1,Ciutat Vella,1,el Raval,20,14076
18,2017,1,Ciutat Vella,1,el Raval,19,8434
17,2017,1,Ciutat Vella,1,el Raval,18,8730
16,2017,1,Ciutat Vella,1,el Raval,17,8375
15,2017,1,Ciutat Vella,1,el Raval,16,8594
14,2017,1,Ciutat Vella,1,el Raval,15,8992
13,2017,1,Ciutat Vella,1,el Raval,14,9222
12,2017,1,Ciutat Vella,1,el Raval,13,9985
11,2017,1,Ciutat Vella,1,el Raval,12,9296
10,2017,1,Ciutat Vella,1,el Raval,11,7190
9,2017,1,Ciutat Vella,1,el Raval,10,7697
8,2017,1,Ciutat Vella,1,el Raval,9,8450
7,2017,1,Ciutat Vella,1,el Raval,8,6991
6,2017,1,Ciutat Vella,1,el Raval,7,8948
5,2017,1,Ciutat Vella,1,el Raval,6,9543
4,2017,1,Ciutat Vella,1,el Raval,5,8159
3,2017,1,Ciutat Vella,1,el Raval,4,10250
2,2017,1,Ciutat Vella,1,el Raval,3,8179
1,2017,1,Ciutat Vella,1,el Raval,2,8155
30,2017,1,Ciutat Vella,3,la Barceloneta,32,13273
31,2017,1,Ciutat Vella,3,la Barceloneta,33,10950
32,2017,1,Ciutat Vella,3,la Barceloneta,34,11195
33,2017,1,Ciutat Vella,3,la Barceloneta,35,10622
63,2017,2,Eixample,5,el Fort Pienc,10,16014
62,2017,2,Eixample,5,el Fort Pienc,9,16521
61,2017,2,Eixample,5,el Fort Pienc,8,17398
60,2017,2,Eixample,5,el Fort Pienc,7,19053
59,2017,2,Eixample,5,el Fort Pienc,6,18761
58,2017,2,Eixample,5,el Fort Pienc,5,17904
57,2017,2,Eixample,5,el Fort Pienc,4,13366
56,2017,2,Eixample,5,el Fort Pienc,3,18333
55,2017,2,Eixample,5,el Fort Pienc,2,15377
54,2017,2,Eixample,5,el Fort Pienc,1,15417
53,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,15089
52,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,12840
51,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,11529
50,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,16250
130,2017,2,Eixample,7,la Dreta de l'Eixample,77,21540
49,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,10159
47,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,11977
46,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,9599
45,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,11475
44,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,11485
43,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,12453
42,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,14540
41,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,15445
40,2017,1,Ciutat Vella,3,la Barceloneta,42,12209
39,2017,1,Ciutat Vella,3,la Barceloneta,41,10839
38,2017,1,Ciutat Vella,3,la Barceloneta,40,12215
37,2017,1,Ciutat Vella,3,la Barceloneta,39,12013
36,2017,1,Ciutat Vella,3,la Barceloneta,38,10227
35,2017,1,Ciutat Vella,3,la Barceloneta,37,11289
34,2017,1,Ciutat Vella,3,la Barceloneta,36,11623
48,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,12150
131,2017,2,Eixample,7,la Dreta de l'Eixample,78,25042
132,2017,2,Eixample,7,la Dreta de l'Eixample,79,23417
133,2017,2,Eixample,7,la Dreta de l'Eixample,80,25328
229,2017,3,Sants-Montjuïc,11,el Poble Sec,3,10434
228,2017,3,Sants-Montjuïc,11,el Poble Sec,2,11717
227,2017,3,Sants-Montjuïc,11,el Poble Sec,1,13241
226,2017,2,Eixample,10,Sant Antoni,173,15582
225,2017,2,Eixample,10,Sant Antoni,172,14495
224,2017,2,Eixample,10,Sant Antoni,171,13857
223,2017,2,Eixample,10,Sant Antoni,170,15411
222,2017,2,Eixample,10,Sant Antoni,169,15037
221,2017,2,Eixample,10,Sant Antoni,168,16000
220,2017,2,Eixample,10,Sant Antoni,167,16405
219,2017,2,Eixample,10,Sant Antoni,166,15387
218,2017,2,Eixample,10,Sant Antoni,165,16377
217,2017,2,Eixample,10,Sant Antoni,164,17777
216,2017,2,Eixample,10,Sant Antoni,163,17039
215,2017,2,Eixample,10,Sant Antoni,162,14682
214,2017,2,Eixample,10,Sant Antoni,161,16392
213,2017,2,Eixample,10,Sant Antoni,160,18153
212,2017,2,Eixample,10,Sant Antoni,159,16496
211,2017,2,Eixample,10,Sant Antoni,158,16512
210,2017,2,Eixample,10,Sant Antoni,157,14770
209,2017,2,Eixample,10,Sant Antoni,156,15996
208,2017,2,Eixample,10,Sant Antoni,155,14604
207,2017,2,Eixample,10,Sant Antoni,154,13499
206,2017,2,Eixample,10,Sant Antoni,153,19013
205,2017,2,Eixample,10,Sant Antoni,152,18184
204,2017,2,Eixample,10,Sant Antoni,151,16521
203,2017,2,Eixample,10,Sant Antoni,150,15236
202,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,149,16679
201,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,148,17352
230,2017,3,Sants-Montjuïc,11,el Poble Sec,4,13302
231,2017,3,Sants-Montjuïc,11,el Poble Sec,5,12352
232,2017,3,Sants-Montjuïc,11,el Poble Sec,6,11536
233,2017,3,Sants-Montjuïc,11,el Poble Sec,7,11900
263,2017,3,Sants-Montjuïc,13,la Marina de Port,37,13263
262,2017,3,Sants-Montjuïc,13,la Marina de Port,36,13839
261,2017,3,Sants-Montjuïc,13,la Marina de Port,35,12801
260,2017,3,Sants-Montjuïc,13,la Marina de Port,34,12588
259,2017,3,Sants-Montjuïc,13,la Marina de Port,33,9313
258,2017,3,Sants-Montjuïc,13,la Marina de Port,32,10628
257,2017,3,Sants-Montjuïc,13,la Marina de Port,31,12162
256,2017,3,Sants-Montjuïc,13,la Marina de Port,30,13031
255,2017,3,Sants-Montjuïc,13,la Marina de Port,29,11155
254,2017,3,Sants-Montjuïc,13,la Marina de Port,28,14942
253,2017,3,Sants-Montjuïc,13,la Marina de Port,27,13044
252,2017,3,Sants-Montjuïc,13,la Marina de Port,26,13438
251,2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,9917
250,2017,3,Sants-Montjuïc,11,el Poble Sec,24,12007
200,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,147,15533
249,2017,3,Sants-Montjuïc,11,el Poble Sec,23,11187
247,2017,3,Sants-Montjuïc,11,el Poble Sec,21,13903
246,2017,3,Sants-Montjuïc,11,el Poble Sec,20,14183
245,2017,3,Sants-Montjuïc,11,el Poble Sec,19,11042
244,2017,3,Sants-Montjuïc,11,el Poble Sec,18,11481
243,2017,3,Sants-Montjuïc,11,el Poble Sec,17,10316
242,2017,3,Sants-Montjuïc,11,el Poble Sec,16,10441
241,2017,3,Sants-Montjuïc,11,el Poble Sec,15,11122
240,2017,3,Sants-Montjuïc,11,el Poble Sec,14,10180
239,2017,3,Sants-Montjuïc,11,el Poble Sec,13,11044
238,2017,3,Sants-Montjuïc,11,el Poble Sec,12,11576
237,2017,3,Sants-Montjuïc,11,el Poble Sec,11,9692
236,2017,3,Sants-Montjuïc,11,el Poble Sec,10,11239
235,2017,3,Sants-Montjuïc,11,el Poble Sec,9,13000
234,2017,3,Sants-Montjuïc,11,el Poble Sec,8,11991
248,2017,3,Sants-Montjuïc,11,el Poble Sec,22,12795
530,2017,6,Gràcia,31,Vila de Gràcia,33,16385
199,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,146,17166
197,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,144,17890
162,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,22935
161,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,22839
160,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,21779
159,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,21125
158,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,16630
157,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,20209
156,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,16235
155,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,21233
154,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,17282
153,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,19048
152,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,19553
151,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,17081
150,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,16521
149,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,96,17098
148,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,18301
147,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,19958
146,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,19102
145,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,18209
144,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,18141
143,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,17862
142,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,19323
141,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,20821
140,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,19512
139,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,20718
138,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,20400
137,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,18939
136,2017,2,Eixample,7,la Dreta de l'Eixample,83,27554
135,2017,2,Eixample,7,la Dreta de l'Eixample,82,22869
134,2017,2,Eixample,7,la Dreta de l'Eixample,81,23881
163,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,110,17067
164,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,111,18214
165,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,112,22092
166,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,113,21023
196,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,143,18123
195,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,142,14657
194,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,141,16320
193,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,140,17368
192,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,139,15672
191,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,138,18343
190,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,137,14466
189,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,136,17982
188,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,135,15207
187,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,134,16917
186,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,133,18569
185,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,132,16621
184,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,131,16436
183,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,130,25373
198,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,145,16244
182,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,129,18583
180,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,127,17145
179,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,126,18298
178,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,125,18489
177,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,124,19523
176,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,123,17645
175,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,122,22501
174,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,121,18979
173,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,120,17454
172,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,119,19324
171,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,118,20066
170,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,117,18962
169,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,116,20883
168,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,115,16865
167,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,114,18130
181,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,128,15964
1064,2017,10,Sant Martí,65,el Clot,234,13673
531,2017,6,Gràcia,31,Vila de Gràcia,34,16383
533,2017,6,Gràcia,31,Vila de Gràcia,36,19100
896,2017,9,Sant Andreu,61,la Sagrera,72,11660
895,2017,9,Sant Andreu,61,la Sagrera,71,13703
894,2017,9,Sant Andreu,61,la Sagrera,70,10916
893,2017,9,Sant Andreu,61,la Sagrera,69,14860
892,2017,9,Sant Andreu,61,la Sagrera,68,15664
891,2017,9,Sant Andreu,61,la Sagrera,67,13059
890,2017,9,Sant Andreu,61,la Sagrera,66,15572
889,2017,9,Sant Andreu,61,la Sagrera,65,14110
888,2017,9,Sant Andreu,61,la Sagrera,64,15873
887,2017,9,Sant Andreu,61,la Sagrera,63,16470
886,2017,9,Sant Andreu,61,la Sagrera,62,13407
885,2017,9,Sant Andreu,61,la Sagrera,61,15707
884,2017,9,Sant Andreu,61,la Sagrera,60,14229
883,2017,9,Sant Andreu,61,la Sagrera,59,13874
882,2017,9,Sant Andreu,61,la Sagrera,58,14977
881,2017,9,Sant Andreu,61,la Sagrera,57,13562
880,2017,9,Sant Andreu,61,la Sagrera,56,15117
879,2017,9,Sant Andreu,61,la Sagrera,55,13253
878,2017,9,Sant Andreu,60,Sant Andreu,54,16010
877,2017,9,Sant Andreu,60,Sant Andreu,53,16479
876,2017,9,Sant Andreu,60,Sant Andreu,52,14329
875,2017,9,Sant Andreu,60,Sant Andreu,51,15324
874,2017,9,Sant Andreu,60,Sant Andreu,50,15805
873,2017,9,Sant Andreu,60,Sant Andreu,49,14420
872,2017,9,Sant Andreu,60,Sant Andreu,48,14570
871,2017,9,Sant Andreu,60,Sant Andreu,47,16685
870,2017,9,Sant Andreu,60,Sant Andreu,46,15903
869,2017,9,Sant Andreu,60,Sant Andreu,45,15107
868,2017,9,Sant Andreu,60,Sant Andreu,44,14920
897,2017,9,Sant Andreu,61,la Sagrera,73,14356
867,2017,9,Sant Andreu,60,Sant Andreu,43,14409
898,2017,9,Sant Andreu,62,el Congrés i els Indians,74,13641
900,2017,9,Sant Andreu,62,el Congrés i els Indians,76,13545
929,2017,10,Sant Martí,64,Camp de l'Arpa del Clot,9,16092
928,2017,10,Sant Martí,64,Camp de l'Arpa del Clot,8,15373
927,2017,10,Sant Martí,64,Camp de l'Arpa del Clot,7,19766
926,2017,10,Sant Martí,64,Camp de l'Arpa del Clot,6,15346
925,2017,10,Sant Martí,64,Camp de l'Arpa del Clot,5,15254
924,2017,10,Sant Martí,64,Camp de l'Arpa del Clot,4,14432
923,2017,10,Sant Martí,64,Camp de l'Arpa del Clot,3,14946
922,2017,10,Sant Martí,64,Camp de l'Arpa del Clot,2,13684
921,2017,10,Sant Martí,64,Camp de l'Arpa del Clot,1,13291
920,2017,9,Sant Andreu,61,la Sagrera,156,14400
919,2017,9,Sant Andreu,63,Navas,95,14032
918,2017,9,Sant Andreu,63,Navas,94,14278
917,2017,9,Sant Andreu,63,Navas,93,14671
916,2017,9,Sant Andreu,63,Navas,92,14408
915,2017,9,Sant Andreu,63,Navas,91,14386
914,2017,9,Sant Andreu,63,Navas,90,13477
913,2017,9,Sant Andreu,63,Navas,89,14050
912,2017,9,Sant Andreu,63,Navas,88,13566
911,2017,9,Sant Andreu,63,Navas,87,15528
910,2017,9,Sant Andreu,63,Navas,86,14315
909,2017,9,Sant Andreu,63,Navas,85,14203
908,2017,9,Sant Andreu,63,Navas,84,15970
907,2017,9,Sant Andreu,63,Navas,83,14426
906,2017,9,Sant Andreu,62,el Congrés i els Indians,82,13933
905,2017,9,Sant Andreu,62,el Congrés i els Indians,81,14218
904,2017,9,Sant Andreu,62,el Congrés i els Indians,80,14687
903,2017,9,Sant Andreu,62,el Congrés i els Indians,79,14992
902,2017,9,Sant Andreu,62,el Congrés i els Indians,78,13864
901,2017,9,Sant Andreu,62,el Congrés i els Indians,77,13811
899,2017,9,Sant Andreu,62,el Congrés i els Indians,75,13624
866,2017,9,Sant Andreu,60,Sant Andreu,42,15602
865,2017,9,Sant Andreu,60,Sant Andreu,41,14383
864,2017,9,Sant Andreu,60,Sant Andreu,40,14763
829,2017,9,Sant Andreu,57,la Trinitat Vella,4,9445
828,2017,9,Sant Andreu,57,la Trinitat Vella,3,8651
827,2017,9,Sant Andreu,57,la Trinitat Vella,2,8170
826,2017,9,Sant Andreu,57,la Trinitat Vella,1,7319
825,2017,8,Nou Barris,48,la Guineueta,215,13941
824,2017,8,Nou Barris,56,Vallbona,116,8556
823,2017,8,Nou Barris,55,Ciutat Meridiana,115,8308
822,2017,8,Nou Barris,55,Ciutat Meridiana,114,8413
821,2017,8,Nou Barris,55,Ciutat Meridiana,113,7902
820,2017,8,Nou Barris,55,Ciutat Meridiana,112,7599
819,2017,8,Nou Barris,55,Ciutat Meridiana,111,7690
818,2017,8,Nou Barris,55,Ciutat Meridiana,110,6772
817,2017,8,Nou Barris,54,Torre Baró,109,7939
816,2017,8,Nou Barris,54,Torre Baró,108,8247
815,2017,8,Nou Barris,53,la Trinitat Nova,107,9401
814,2017,8,Nou Barris,53,la Trinitat Nova,106,8804
813,2017,8,Nou Barris,53,la Trinitat Nova,105,8902
812,2017,8,Nou Barris,53,la Trinitat Nova,104,9257
811,2017,8,Nou Barris,53,la Trinitat Nova,103,8115
810,2017,8,Nou Barris,52,la Prosperitat,102,10085
809,2017,8,Nou Barris,52,la Prosperitat,101,11759
808,2017,8,Nou Barris,52,la Prosperitat,100,11327
807,2017,8,Nou Barris,52,la Prosperitat,99,11415
806,2017,8,Nou Barris,52,la Prosperitat,98,10213
805,2017,8,Nou Barris,52,la Prosperitat,97,11082
804,2017,8,Nou Barris,52,la Prosperitat,96,11112
803,2017,8,Nou Barris,52,la Prosperitat,95,13996
802,2017,8,Nou Barris,52,la Prosperitat,94,11971
801,2017,8,Nou Barris,52,la Prosperitat,93,10836
830,2017,9,Sant Andreu,57,la Trinitat Vella,5,11532
831,2017,9,Sant Andreu,58,Baró de Viver,6,8906
832,2017,9,Sant Andreu,58,Baró de Viver,7,8435
833,2017,9,Sant Andreu,59,el Bon Pastor,8,16141
863,2017,9,Sant Andreu,60,Sant Andreu,39,14989
862,2017,9,Sant Andreu,60,Sant Andreu,38,15502
861,2017,9,Sant Andreu,60,Sant Andreu,37,12141
860,2017,9,Sant Andreu,60,Sant Andreu,36,14671
859,2017,9,Sant Andreu,60,Sant Andreu,35,13723
858,2017,9,Sant Andreu,60,Sant Andreu,34,12949
857,2017,9,Sant Andreu,60,Sant Andreu,33,13831
856,2017,9,Sant Andreu,60,Sant Andreu,32,11944
855,2017,9,Sant Andreu,60,Sant Andreu,31,16474
854,2017,9,Sant Andreu,60,Sant Andreu,30,15544
853,2017,9,Sant Andreu,60,Sant Andreu,29,14303
852,2017,9,Sant Andreu,60,Sant Andreu,28,17372
851,2017,9,Sant Andreu,60,Sant Andreu,27,16506
850,2017,9,Sant Andreu,60,Sant Andreu,26,15789
930,2017,10,Sant Martí,64,Camp de l'Arpa del Clot,10,14250
849,2017,9,Sant Andreu,60,Sant Andreu,25,15463
847,2017,9,Sant Andreu,60,Sant Andreu,23,15409
846,2017,9,Sant Andreu,60,Sant Andreu,22,16186
845,2017,9,Sant Andreu,60,Sant Andreu,21,15954
844,2017,9,Sant Andreu,60,Sant Andreu,20,15098
843,2017,9,Sant Andreu,60,Sant Andreu,19,16043
842,2017,9,Sant Andreu,60,Sant Andreu,18,13773
841,2017,9,Sant Andreu,60,Sant Andreu,17,14458
840,2017,9,Sant Andreu,60,Sant Andreu,16,14744
839,2017,9,Sant Andreu,59,el Bon Pastor,15,10106
838,2017,9,Sant Andreu,59,el Bon Pastor,14,9378
837,2017,9,Sant Andreu,59,el Bon Pastor,13,8698
836,2017,9,Sant Andreu,59,el Bon Pastor,11,9812
835,2017,9,Sant Andreu,59,el Bon Pastor,10,11548
834,2017,9,Sant Andreu,59,el Bon Pastor,9,12494
848,2017,9,Sant Andreu,60,Sant Andreu,24,15312
800,2017,8,Nou Barris,52,la Prosperitat,92,12429
931,2017,10,Sant Martí,64,Camp de l'Arpa del Clot,11,16140
933,2017,10,Sant Martí,64,Camp de l'Arpa del Clot,13,14470
1029,2017,10,Sant Martí,72,Sant Martí de Provençals,109,12763
1028,2017,10,Sant Martí,72,Sant Martí de Provençals,108,13332
1027,2017,10,Sant Martí,72,Sant Martí de Provençals,107,16764
1026,2017,10,Sant Martí,72,Sant Martí de Provençals,106,14004
1025,2017,10,Sant Martí,72,Sant Martí de Provençals,105,13526
1024,2017,10,Sant Martí,71,Provençals del Poblenou,104,15253
1023,2017,10,Sant Martí,71,Provençals del Poblenou,103,13543
1022,2017,10,Sant Martí,71,Provençals del Poblenou,102,12033
1021,2017,10,Sant Martí,71,Provençals del Poblenou,101,13147
1020,2017,10,Sant Martí,71,Provençals del Poblenou,100,12886
1019,2017,10,Sant Martí,71,Provençals del Poblenou,99,10802
1018,2017,10,Sant Martí,71,Provençals del Poblenou,98,14246
1017,2017,10,Sant Martí,71,Provençals del Poblenou,97,16026
1016,2017,10,Sant Martí,71,Provençals del Poblenou,96,16474
1015,2017,10,Sant Martí,71,Provençals del Poblenou,95,12364
1014,2017,10,Sant Martí,71,Provençals del Poblenou,94,16668
1013,2017,10,Sant Martí,70,el Besòs i el Maresme,93,14373
1012,2017,10,Sant Martí,70,el Besòs i el Maresme,92,13494
1011,2017,10,Sant Martí,70,el Besòs i el Maresme,91,11350
1010,2017,10,Sant Martí,70,el Besòs i el Maresme,90,10104
1009,2017,10,Sant Martí,70,el Besòs i el Maresme,89,8972
1008,2017,10,Sant Martí,70,el Besòs i el Maresme,88,12317
1007,2017,10,Sant Martí,70,el Besòs i el Maresme,87,9065
1006,2017,10,Sant Martí,70,el Besòs i el Maresme,86,8742
1005,2017,10,Sant Martí,70,el Besòs i el Maresme,85,7954
1004,2017,10,Sant Martí,70,el Besòs i el Maresme,84,8472
1003,2017,10,Sant Martí,70,el Besòs i el Maresme,83,6361
1002,2017,10,Sant Martí,70,el Besòs i el Maresme,82,6957
1001,2017,10,Sant Martí,70,el Besòs i el Maresme,81,10484
1030,2017,10,Sant Martí,72,Sant Martí de Provençals,110,12333
1000,2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,21014
1031,2017,10,Sant Martí,72,Sant Martí de Provençals,111,13187
1033,2017,10,Sant Martí,72,Sant Martí de Provençals,113,12751
1062,2017,10,Sant Martí,73,la Verneda i la Pau,142,9754
1061,2017,10,Sant Martí,73,la Verneda i la Pau,141,11158
1060,2017,10,Sant Martí,73,la Verneda i la Pau,140,10410
1059,2017,10,Sant Martí,73,la Verneda i la Pau,139,10755
1058,2017,10,Sant Martí,73,la Verneda i la Pau,138,9836
1057,2017,10,Sant Martí,73,la Verneda i la Pau,137,10558
1056,2017,10,Sant Martí,73,la Verneda i la Pau,136,12514
1055,2017,10,Sant Martí,73,la Verneda i la Pau,135,12015
1054,2017,10,Sant Martí,73,la Verneda i la Pau,134,11892
1053,2017,10,Sant Martí,73,la Verneda i la Pau,133,12060
1052,2017,10,Sant Martí,73,la Verneda i la Pau,132,12199
1051,2017,10,Sant Martí,73,la Verneda i la Pau,131,15045
1050,2017,10,Sant Martí,73,la Verneda i la Pau,130,13434
1049,2017,10,Sant Martí,73,la Verneda i la Pau,129,14183
1048,2017,10,Sant Martí,73,la Verneda i la Pau,128,14537
1047,2017,10,Sant Martí,73,la Verneda i la Pau,127,13905
1046,2017,10,Sant Martí,73,la Verneda i la Pau,126,14099
1045,2017,10,Sant Martí,73,la Verneda i la Pau,125,12392
1044,2017,10,Sant Martí,73,la Verneda i la Pau,124,13722
1043,2017,10,Sant Martí,73,la Verneda i la Pau,123,12428
1042,2017,10,Sant Martí,72,Sant Martí de Provençals,122,15225
1041,2017,10,Sant Martí,72,Sant Martí de Provençals,121,12285
1040,2017,10,Sant Martí,72,Sant Martí de Provençals,120,12404
1039,2017,10,Sant Martí,72,Sant Martí de Provençals,119,12240
1038,2017,10,Sant Martí,72,Sant Martí de Provençals,118,16445
1037,2017,10,Sant Martí,72,Sant Martí de Provençals,117,12697
1036,2017,10,Sant Martí,72,Sant Martí de Provençals,116,11578
1035,2017,10,Sant Martí,72,Sant Martí de Provençals,115,12677
1034,2017,10,Sant Martí,72,Sant Martí de Provençals,114,11320
1032,2017,10,Sant Martí,72,Sant Martí de Provençals,112,16701
999,2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,16581
998,2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,19030
997,2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,18716
962,2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,12803
961,2017,10,Sant Martí,65,el Clot,41,14872
960,2017,10,Sant Martí,65,el Clot,40,14438
959,2017,10,Sant Martí,65,el Clot,39,12964
958,2017,10,Sant Martí,65,el Clot,38,14547
957,2017,10,Sant Martí,65,el Clot,37,11794
956,2017,10,Sant Martí,65,el Clot,36,15839
955,2017,10,Sant Martí,65,el Clot,35,15687
954,2017,10,Sant Martí,65,el Clot,34,13950
953,2017,10,Sant Martí,65,el Clot,33,17421
